ResponseId,party,open_ingroup,open_outgroup,in_middle_class,in_hardworking,in_reasonable,in_normal_ordinary,in_family_values,in_freedom,in_responsibility,in_similar_same,in_uneducated,in_selfish,in_disinformation,in_easily_influenced,in_rich_elite,in_populist,in_party_ano,in_party_spd,in_party_government,in_dont_know,in_tolerant,out_middle_class,out_hardworking,out_reasonable,out_normal_ordinary,out_family_values,out_freedom,out_responsibility,out_similar_same,out_uneducated,out_selfish,out_disinformation,out_easily_influenced,out_rich_elite,out_populist,out_party_ano,out_party_spd,out_party_government,out_dont_know,out_tolerant
R_2PRWLwHQCdCNuxq,Pirati,"Chytří, vzdělání, naslouchají všem, snaží se vyřešit lidské problémy ","Lidi co se většinou nezajímají, mají ego, kopírují názor jiného, poslouchají emocema ne rozumem apod.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_8bWxx6mNeVXEXqH,Pirati,"snaha o rovnoprávnost, nikoho neomezuje na osobní svobodě, ochota nahlížet okolnostem","Povrchní, rasisti, homofobově, šovinisti, utvrzelí ve svých názorech bez snahy naslouchat.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_21hgxP0DC3smEa0,ANO,povidali by jsme si o politice co bysme udelali lepsi.,jestli jsou odlisni nez ja tak bych se snimi vubec nebavil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2RqJeFdqRsAI0hm,,nasraní a hodně moc vytočení,"jsou arogantní, všechno znaji lepe. jsou mistri sveta",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_8dAZjwzKzIwpZEs,ANO,normalni pracujici clovek bez exekuci ,"bez moralky,zasad,s dluhy neprizpusobivy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2Si9681R5eXKpCd,,nijak neřeším to.je mi to uplně jedno,"nijak,je mi to jedno",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_8dF646E8kaBYsBC,,"Jedná se o generaci na které se komunisti velmi podepsali. Nejen to, že naše rodiče připravili o majetky, ale nám zakázali přístup ke studiu mimo zemědělství, zničili zdraví mým prarodičům i psychiku mým rodičům, vyrůstala jsem v padesátých letech!! to byla degradace lidskosti vůči lidem rolníkům i zemědělcům, dřina a dřina i když na svém ..... 
","bezpáteřní, nedemokratičtí, zkorumpovaní, neschopní se zodpovídat za své činy ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_8rMVitCcMW3tGxu,ODS,"lidé, kteří na politiku a společenské otázky najlížení podobně jako já mají tendeci ocenovat otevřenost, inkluzivitu a empatii vůči ruznám názoruům a kulturam.","Představuji si, že lidé, kteří na politiku nahlíží zcela odlišně než já, mají často pevné a tradiční hodnoty ke kterým se silně přiklání a které považují za základ zdravé společnosti.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
R_2CUozEHKYVEDQxg,SPD,Poctiví slušní lidé kteří jsou šikovní a pracovití ,"Lidé co slepě věří mainstreamu. Myslící si že jsou ti lepší inteligentnější, přitom tomu tam vůbec není. Slepé ovce kvůli kterým se chopilo moci zlo. ",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_8UiUpgWlTMF49Il,ANO,"nesmí to být podvodníci , nesmí lhát ,musí umět přiznat i neúspěch,nenechat se ovlivńovat nikým jiným .","S takovými lidmi se raději o politice nebavím , i když mají jiný názor než já a jsou příjemní, poctiví. Nejsou agresivní,uznávají i jiné názory, nelžou, nepodvádějí .",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2kHwqjNdVTCPjhl,,"Získávají fakta z více zdrojů, vracejí se do minulosti, dívají se na problémy z více úhlu pohledu.","Fanatici, kteří nejsou schopni připustit jiný názor, jsou hluční, často využívají argumenty, které nemají podložené žádnými fakty.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2JI72NNyaJ20w3m,STAN,"Dívají se na zprávy o politických tématech, před volbami si vždy projedou jednotlivé programy stran a udělají politickou kalkukačku, aby věděli, jaká má strana priority, ale nespokojí se jen s tím: porovnají jejich výsledky v minulých letech aktivity. Zajímá je rovnoprávnost, spravedlnost.","Neporovnávají jednotlivé zdroje, slepě volí podle osobnosti hlavního politika a ne podle plánu strany či její aktivity v minulosti. Zajímají se primárně o sebe.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2HY6YPsE76oN7Pz,KSCM,"Především se jedná o lidi, kteří poctivě pracují v nejrůznějších profesích a chtějí za svou poctivě odvedenou práci poctivě zaplaceno a očekávají od státu, že peníze z jejich daní budou použity ku prospěchu všech pracujících na kvalitní vzdělávání jejich dětí, na kvalitní zdravotní služby, na péči o zdravotně postižené spoluobčany a na důstojné penze pro lidi, kteří celý život poctivě pracovali pro tuto zemi a poctivě odváděli státu své daně, že stát bude investovat do rozvoje cest, bude podporovat mladé rodiny s dětmi, bude pomáhat zajistit dostupné bydlení mladým rodinám, ale i seniorům. Z peněz daňových poplatníků stát zajistí kvalitní a dostupné energie všem občanům, kvalitní a dostupnou pitnou vodu, bude investovat do ochrany před živelnými pohromami - povodně, sesuvy půdy apod. Stát nebude podporovat lidi, kteří se vyhýbají práci, nebude podporovat dotacemi různé zájmové skupiny, nebude podporovat nelegální migranty dotacemi dokonce často vyššími než dotace pro naše skutečně potřebné spoluobčany, nebude tolerovat migranty, kteří nejsou ochotni přijmout naše zákony a naše kulturní tradice a naučit se náš jazyk - chtějí-li tito lidé u nás být, musí se našim zvyklostem přizpůsobit, ne-li, ať jdou do zemí s tradicemi pro ně blízkými. Žádnou podporu práceschopným lidem (míněno podporu v nezaměstnanosti) déle něž 3-6 měsíců. Neupřednostňovat v žádném ohledu migranty před našimi občany. Umožnit občanům vyjádřit se k důležitým otázkám státu a jeho hospodaření v řádném referendu a výsledky vůle lidu plně respektovat. Nezvyšovat neustále platy politikům na úkor pracujících ve státní sféře jako je policie, záchranné sbory (hasiči), zdravotnictví, školství. Nezvyšovat stavy státních úředníků jako jsou různí poradci na ministerstvech, krajských a okresních úřadech. Pokud na těchto institucích nepracují odborníci v daných oborech a potřebují poradce, pak tyto pracovníky vyměnit za odborníky, kteří poradce nebudou potřebovat. Snížit počet poslanců v poslanecké sněmovně na úroveň obvyklou v ostatních zemích světa podle počtu obyvatel naší země, zrušit senát - pro tak malou zemi, není zapotřebí mít 2 komory parlamentu. Udělat důsledný audit pracovníků ve státní sféře. Důsledně vyšetřit a potrestat všechny politicky odpovědné lidi za ekonomické ztráty způsobené jejich nesprávnými rozhodnutími od r. 1989 (náklady na špatné zakázky pro armádu - padáky, obrněná vozidla, F-35 atd., náklady na sanace bank a jejich prodej, předražené zakázky na budování silnic a dálnic, prodej a následný odkup OKD, machinace s byty OKR, náklady na kuponovou privatizaci atd. - toto by vydalo již na celý román). Já i lidé mně podobní chceme od státu za své daně, kvalitní služby. Vedení státu jsou  naši ""zaměstnanci"" placeni z našich daní, tak po nich oprávněně chceme, aby svou práci dělali kvalitně pro nás - ne pro Brusel nebo USA nebo jiné zájmové skupiny. A pokud to nedělají, pak chceme mít právo je odvolat (běžného občana, který pro svého zaměstnavatele kvalitně nepracuje, zaměstnavatel také vyhodí z práce, tak nevidím žádný rozdíl mezi lidmi řídícími stát a běžným pracujícím občanem).   

 ","Jedná se ve většině případů o lidi s velmi nízkým sociálním cítěním, mající na zřeteli výhradně zisk za každou cenu, zpravidla mají vysoké příjmy a vysoké posty v politice nebo ekonomice, nemají zájem o ostatní občany, jsou sobečtí a sebestřední, podbízejí se silnějším a mocnějším, bývají bezcharakterní - podle svých potřeb se přiklánějí na tu stranu, kde je to pro ně výhodnější v daném okamžiku a v případě potřeby, jsou bez uzardění ochotni se přiklonit i na opačnou stranu než tu, ve které se právě nacházejí - dle hesla : ""kam vítr, tam plášť"", nestydí se lhát a urážejí každého, kdo s nimi nesouhlasí, snaží se své ""protivníky"" (tj. lidi s odlišnými názory), umlčet a zastrašit. Zpravidla nejsou ochotni k diskusi, neuznávají svou ""porážku"", svá tvrzení neopírají o objektivní skutečnosti. ",0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2iHoXR7uLHd9Rwl,STAN,"Cítí potřebu angažovat se v problematice vztahů mezi lidmi, vztahu k přírodě a budoucnosti našich dětí. Stále a stále se potýkají s nezájmem spoluobčanů, jejich sobeckostí, nesnášenlivostí a ztrátou jejich historické paměti. Přesto znovu se snaží...","Vnímám politiku  společnost výrazně. Pokud se někdo vůbec nezajímá, pak je lhostejný k lidem, uzavřený do sebe a svých problémů, sobecký a závistivý. Bohužel dosti často i hloupý.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
R_2IznO1ZgdX33OQO,STAN,Respektuji rozhodnuti kazdeho cloveka ale samozrejme si vice rozumim s lidmi kteri nechteji potopit nasi budoucnost,Kazdy ma pravo volit koho chce ale nekteri lide vidi pouze to co hlasi v televizi a neoveruji si opravdova fakta,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_8FgwYDkwaK9Z50l,,Nevím. Nezajimám se o politiku. ,Nevim. Nezajímám se o to. ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2cuurDZediOsf8m,ANO,"Jsou to normální lidi,  kterých je už málo",Agresivní a odmitajici pripustit jinou moznost,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_8YBAqi3jV6Cgpu9,ANO,"Klid,zabezpečení, pohoda neokradani, nedělani z lidí blbce chudaky ","Zavření, slepý, nepřemýšlí nechapajici ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2wFADnj83BGkSKZ,ANO,sympatičtí;znalí poměrů;pohodáři,tvrdohlavci chabého rozumu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_8kHcDeRYX7Hn9Nb,ANO,Jsou to dobry lidi co umi projevi5 svuj nazor,Lidi co neumi projevit svuj nazor a rikat co chteji oni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_22gnDW3Zpx7d2UW,TOP09,"Hned se vším hotoví, zbrklí, ale upřímní ","Hamry, Hamry

Nespokojení, rasisticni ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2oMbVWriG0NtScF,Pirati,"Zajímají se o zahraniční politiku, vzdělávání, síť silnic v ČR je špatná -oproti západním zemím jsme velmi pozadu ve všech těchto tematech","Prahnoucí po pomocí státu, nehodlají se přičinit a jen ždímají systém, neinvestují a jen cerpaji",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2J9vxleOxmU5S7L,Pirati,"Snaží se uvažovat, dodrzovat pravidla, jsou liberální, zajímá je ekologie a budoucnost. ",Jsou omezení ve všech ohledech.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2Ihpy2dxM4J81vy,Other,Nesnaží se tolik vnucovat svoje politické názory. ,"Připadá mi, že více vnucují své názory, které prezentují,  že jsou jediné správné. ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_231rmEizqGIfvjG,ANO,Tak to opravdu nevím. Jsou to lidé různí.,"Máme demokracii, nevadí mi lidé, kteří mají jiný názor než já.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2IYUZI0ok2zzgyS,ODS,Netuším  co po mě chcete ,Vůbec nemám páru sem nevinný ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2uLGKymicDRIAVz,Pirati,Možná jsou názorově podobní a proto se shodneme i v politických tématech ,Lidé jsou různí a jak se říká sto lidí sto chutí ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2JZNAYmisax4v5L,Pirati,Snaha a lepší svět pro všechny ,"Starý, zabšklý, neinovativní, zaseklý ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_8Tu5ZgJHR7t4Lq3,ODS,Zodpovědnost sama za sebe i přes irčitý diskomfort ,"Čekají, že za ně jejich problémy vyřeší někdo jiný",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2wTPxMBkRISBvvw,Other,"Mají zdravý selský rozum,nedovolí zničit Československo ","Peníze mají na prvním místě a moc,boj o koryto.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2cGSn8Gjc9vLcv7,ODS,"Lidé se zdravým rozumem , inteligentní ","Nijak, nezajímají mě ",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2IQ0Ypf1VdZPOPN,KDU-CSL,"Snaží se neustále zjišťovat a ověřovat fakta, snaží se nepodléhat ideologiím.","Myslí si, že stát je dojná kráva a že starat se sám o sebe je to nejlepší.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2M9jVhGQjh4Jq9W,ANO,"Pracující, loajální, poctivý, nekonfliktní ","Vychcaní, chamtiví, příživníci, co pro svůj prospěch zastřelí vlastní babičku a ještě tvrdí, že to byla sebevražda ",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_8kLqLoTl48lZ956,ODS,"S velkým všeobecným přehledem. Zajímají se o současné dění doma i ve světě. Čerpají informace z různých zdrojů, mají kritické myšlení. Jsou zaměstnaní nebo podnikají. Jsou plně soběstační. Cestují. Pracují na svém osobním rozvoji.",Nižší vzdělání i intelekt. Pracují jako nekvalifikovaní pracovníci. Nemají přehled o současném dění. Podléhají dezinformacím. Informace si neumí vyhledat a ověřit. Za své neúspěchy obviňují ostatní. ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
R_23e8VxD4TPvalOH,ANO,Maji mozek  a ne jako ovce se tahnout za stadem,Veri vsemu co jim kdo reknd bez ohledu na rozum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2PyTRNMwyxLhvTK,ANO,"Zkušení lidé, kteří pamatují doby minulé. Starší generace.","Mládí, chytří, nezkušení.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2MV4t92oqJOok01,Other,"Záleží jim i na druhých, nejen na svém prospěchu, pracují poctivě a nemyslí jenom na peníze","Jsou to lidé, kteří mají peníze a rozhodně je nezískali poctivou prací,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_8TeE1sHtxFRtAoF,ODS,"více doprava, liberální, demokratičtí, podnikatelé, nesnáší Babiše","obyčejí lidé podle Paroubka...Zemanovci, babišovci, konspirátoři, dezoláti, proruští švábi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R_8ROkv9fJaR2wdZn,Pirati,"Chytrý, laskavý, inteligentní ","Nevzdělaný, hloupý, zlý a nebo zakomplexovaný ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
R_81b23u8L5jEGeT5,ANO,Nemají rádi Babiše ani SPOLu ale radši by volili Babiše než aby spolu zase okrádala naše lidi,Jsou to většinou proruští lidé kteří tvrdí že za komunistů bylo lépe a že si Ukrajina na aktuální situaci může sama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2AQJxpyZhmd8beM,ODS,neumím je vůbec nijak popsat,neumím je nijak popsat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
R_8BUs3osncmaJCVP,TOP09,"Vzdělané lidé, kteří často cestují do zahraničí, umějí cizí jazyky, nechtějí prodat Česko za pivko a pár knedlíků","Blbí, zavistlivé pepíci, kteří svoji žensku prodají za guláš s pivečkem",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2sRZfdlsXwE5DR7,,"Nevím, nevim, nevim, nevim ",Nevím a nevím a nevím ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
R_8B3SdtafK6FW6B8,SPD,"Vzdělaní umělci nebo vědci, kteří vyznávají tradiční hodnoty, ale nebrání se smysluplným inovacím. Umí zachovat chladnou hlavu a jsou rozumní. Nedají se opít rohlíkem populistických a ultraprogresivistických stran a stojí nohama pevně při zemi. Jsou zásadoví a to samé čekají od politiků, konzistentnost, vytrvalost, upřímnost a smysl pro spravedlnost.","Lidé, kteří chtějí vše od základu změnit, chaos a nerovnováha je jejich libidem. Jejich pravou tváří je faleš, kterou skrývají za milý úsměv. Jsou ti co se ozývají jako první a nenechají na sobě nic suchou. I kdyby lhali a kradli sebevíc, prospěch chtějí jen pro sebe a ne pro celou společnost. Jejich intelekt mysli je vysoký, ale sociální intelekt zdaleka nevyčnívá jako věž uprostřed města.",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
R_2ogzEmbK7Hvy2WZ,SPD,Jsou nasraní z  činnosti vlády,Lidi s odlišným názorem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_277JSDZ1LtakYCN,STAN,"Snaží se vybrat stranu, která má k lidem rovné postoje a nikoho neznevýhodňuje na základě rasy nebo sexuální orientace. Stranu, která chápe důležitost toho, co se děje okolo nás a nevidí pouze jednoduchá a jednostranná řešení těžkých situací
","Lidé, kteří se odvolávají na demokracii, přestože vlastně neuznávají jiné názory",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_8a3SC7iQZGXeE6Z,ANO," spolehlivý,poctivý, pracovitý, loajální ","Slibují co nemůžou slíbit, parazitují na ostatních,lžou jsou nespokehlivý",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_8hrNMGRdegPVrrj,,"Viz předvhozí odpověď, většinou to jsou kamarádi z vejšky co mají dobře placené práce, umí jazyky, cestují a záleží jim na moderním, svobodném a ""pravdivém"" životě","Volič SPD, asi? :D Jakože já chci hlavně liberální vládu (ale ne příliš - žádný otevřený azyl a vítání imigrantů) co konečně provede pořádně digitalizaci, nastaví směr modernizace ekonomie z montovny a nebude se v komunikaci a koaličních jednání patlat jak jelito... opak toho jsou asi typy voličů SPD nebo některých sekcí ANO a KSČM, ale přesněji to asi necharakterizuju",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
R_8z8y9SnVLe9nJey,Other,"nevím, nedokážu popsat. nesoudím.","nevím, nedokážu soudít. ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
R_2pGT9pXYNZG9LAu,ANO,"Ekonomicky nezávislí na státu. Pracující, vlastní názor","Každý máme svůj názor. Volby jsou demokratické. Pokud vyhraje jiná strana, podřídim se",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_8sR0CvkEK6U3ZNs,Other,"inteligentní, vzdělaní a hodní lidé, kteří nechtějí nikoho obtěžovat ani okrádat.","Rasista, neonacista... a lidé, kteří neposlouchají cizí argumenty a nechtějí se dohodnout na kompromisech",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_27qSNh0fS9cnbXP,STAN,"snaží se vyhovět i potřebám a požadavkům menšin, posunout Česko na Západ, záleží jim na tom, jak se k sobě navzájem lidi chovají i v diskuzi s lidmi, co mají jiný názor.","Takoví lidé, co brblají, když mají něco státu zaplatit, a pak sami požadují, aby stát utrácel peníze za ně. Nedokážou se vcítit do problémů ostatních lidí, a co se přímo netýká jich, pak podle nich není vůbec důležité.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2qV6CRxoKc1zLfb,ANO,"Vyšší střední třída,2-3 děti ","Jsou buď hodně bohatí,nebo negramotnostní",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
R_8LiHHmG8URUkvkM,ODS,Bílý/á heterosexuální pracující muž nebo žena tvořící HDP,Lidi plandající životem a neschopní řídit svůj život,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2vNwMSheuxv9o4N,ODS,Jsou to lidi na stejné úrovni jako já.,Pro mne to jsou lidi s nižším vzděláním.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2ATdhjAjVF4KqrL,ODS,pohodář chytrý rozumný inteligentní,Pokud jsou to voliči ANO tak jsou to jen hloupé ovce,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R_2GK7RSrOL081ZQp,ANO,Střední třída rodina dětmi zaměstni,Starší rozvedení podnikatel ,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_8XiK9tusLQGXFV8,ANO,Ti co stojí nohama pevně na zemi a nemají smyšlené představy. ,"Hodně porovnávají veci, mají smyšlené představy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2Jf6pmtLfEo2x2Z,ANO,"Nevím co je to za lidi,když neví koho volit",Nejsou rozhodli koho volit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2GDPcYTYnsG9kIY,KDU-CSL,W nevim jak to bude možné toto napsat,To vůbec nevím jak to popsat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
R_8V9er22j6TW4RvF,STAN,"Rozumní, přirozeně inteligentní ",Mají svůj názor a to je v demokracii to důležité ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2aa7EOsXcLUAyJz,STAN,"Střední až nižší třída , které pracuje celý život hned po škole...nikdy nedostala žádné úlevy ani přídavky nebo příspěvky, protože na ně s průměrným platem nedosáhne, nemá žádné známé na vysokých postech, takže bude celý život pracovat někde uprostřed ...nedělá ve státním sektoru, takže platově nikdy nedosáhne ani na republikový průměr, i když má vysokou školu a umí min. 1 cizí jazyk a rozčiluje je neustálé upřednostňování jen určitých skupin , které pracují náročností nebo časem méně než my ( jen pro upřesnění, pracuji 8 hodin denně  a nezastavím se, jsem pod tlakem a ve stresu a přidáno dostanu ročně kolem 1.000,-). Žiju ve svém bytě , ale 70% platu mi měsíčně odchází na bydlení a služby , takže mi měsíčně zbývá na zábavu, oblečení nebo tak cca 3.000....Takže na úpravy doma nebo koupi nábytku musím dost dlouho šetřit....Na dovolenou jezdím pokud dostanu nějakou prémii v práci.","Myslí jen na sebe a ne na jiné skupiny lidí, pracovní nebo věkové a nejsou tolerantní nebo zase až moc ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_8k1G4erRxUMiFPP,KDU-CSL,"Mladí lidé, studenti vš, těší se ze života ","Všeznalkové, anti- cokoliv ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_8OleDw9ubEluryB,Pirati,"Jsou to mladí lidé, kteří nikdy nebudou mit svou nemovitost, protoze si ji nemohou dovolit ","Nemaji toleranci vůči LGBTQ, soudí lidi podle jejich orientace, vzhledu..",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
