respondent_idx,mds_dim1,mds_dim2,party,ingroup_text
1128,-0.06136424915019311,-0.7272582888167556,Pirati,"otimističtí, mírně zfetovaní, bez prakticého vzdělání, všehoschopní"
1129,0.3934409916546963,-0.6153916628677034,STAN,"Nevím, podporují strany, které neschvalují Putina"
1130,-0.5473424477307125,-0.070931398560769,ANO,"Lidi kolem 25-35 let, kteří pochází z mého kraje."
1131,-0.2876033479583635,-0.3746517647529849,STAN,"Opak toho, co jsem psala předtím. Lidi, co respektují životní volby ostatních a jsou otevření. Lidi, co jim není jedno, jak se žije menšinám a chovají se zodpovědně vůči ostatním i vůči planetě. "
1132,0.47598018108002416,-0.3566927975322107,ANO,"Přínos politické situace není vždy o straně, ale především o lidech. Někdy je záměr dobrý a provedení katastrofální. Někteří lidé ví co a jak a oblast hodně prospívá. "
1133,-0.7269119280923387,0.30681300927420346,STAN,"Mysli na budoucnost rozumným pohledem, žádný extremisté "
1134,0.27103636094357975,-0.4511865502415772,Unknown,"jsou pohodoví, pracovití a přemýšlí o tom co bude do budoucna"
1135,-0.6458521593080394,0.3882769453463783,ODS,"zajimaji se o budocnost nejen svou, ale i svych potomku a dalsich generaci, mysli na nasi zemi, at uz ve smyslu udrzitelnosti planety nebo nasi republiky. vi co je demokracie a vazi si techto moznosti co tu mame.  "
1136,0.7085234731909867,0.08782767027223276,ANO,Rozumně uvažující lidi s ekonomickým a politickým přehledem.
1137,0.5100914057954683,0.15255594735386224,Unknown,"Popsala bych je jako rozumne uvazujici lidi, kteri jsou schopni logickeho premysleni, a zaroven nepostradaji empatii."
1138,-0.4421199375734625,-0.2671207163000999,Unknown,Lidi jako já se o politiku zajímají okrajově a soustředí se jen na určitě věci které jej zajímají. Tolik o politice s ostatními nemluví protože nechtějí vyvolávat zbytečné debaty a že zkušenosti se snaží vyhnout konfliktům.
1139,-0.08831037282887842,0.30071916627480366,ANO,Lidé kteří nemají rádi Ameriku
1140,0.1032607608489109,-0.65749293481301,SPD,"Neškatulkuji lidi podle toho, koho volili. O politice se s přáteli nebavím. "
1141,0.4583211265123074,0.445079149867482,ANO,"Zahr. politika: myslí si, že agresor je Rusko a Palestinci, nikoli Ukrajina a Izrael.   
Ekonomika: chápe, že v zájmu dalších generací je nutné šetřit a zavádět nějaká nepopulární opatření. Nechápe ale, že si vládnoucí politici jsou zároveň schopni beze studu zvyšovat platy a vymýšlet další benefity. Také pochybuje o jejich inteligenci, když i přesto věří, že budou v příštích volbách opět zvolení (-:
Udržitelnost: také chápe že jsou nutná opatření ekologická, nemyslí si však, že to, co se v rámci EU dosud vymyslelo, je vždy to pravé (např. nesmyslná podpora elektromobility)
 "
1142,-0.5869934660043893,-0.5344269362942683,ANO,Voliči ano ano ano ano ano ano
1143,0.0392822031527512,0.37861572074749883,STAN,"Jsou to lidé střední vrstvy, jako jsem já, kteří musí přemýšlet, jak ušetřit, aby vyšli s výplatou. Mají zdravý pohled na tento bláznivý svět a nenechají se ovlivnit stupidními bláboly politiků"
1144,-0.29198590151479265,0.7247387693976157,ANO,"Do politiky se radši nemíchám, nakolik tomu tolik nerozumím."
1145,0.4894405247134515,-0.14930517200865406,SPD,Tak hlavně bych chtěla aby se Česko postaralo o problémy co se dějí tady. Nechápu že na děti kteří potřebují drahou operaci musí vybrat rodiče od obyčejných lidí. Ale na pomoc Ukrajině se finance našly a vlastně i na lidi této národnosti.  Chápu že pomoc potřebovali ale nemuseli mít úplně vše zdarma.
1146,0.51539298452548,0.35931344300791157,ANO,Popsala bych je jako lidu který mi jsou víc blízký a víc si mužem povídat a rozumět když mame stejný nazor
1147,-0.6115687678144767,-0.3581330486305571,Pirati,"liberální, neverici lacným slibum politiku "
1148,-0.38229110329753896,-0.28957449319318407,Other,"Politika má vliv, si tak jako lidé. Záleží jenna nás jaký život, se rozhodneme žít."
1149,-0.09308499599371024,0.33968735510998693,ANO,"obyčejní lidé,kteří mají zdraví selský rozum."
1150,-0.4346473318185494,-0.6311698255102062,Unknown,"Střed, který se snaží o bezkonfliktní žití."
1151,-0.11988747153324511,-0.27989779265496256,STAN,"Politici na úkor zadluzenosti vydávají neuváženě příspěvky a dotace. Sliby z předvolebních akcí dodržují jen výjimečně především kvůli koaličním smlouvám. Hospodaření státu se mi dlouhodobě nelíbí, jelikož poslední slovo mají většinou lidé, kteří mnohdy v daném oboru mají nulové zkušenosti a vzdělání (viz. mnozí ministři). "
1152,0.5878951203394025,0.2074971730279458,ANO,Můžou to být lidé z různých vrstev a různého postavení. Nerozlisuji lidi podle jejich politického postavení. Buď je mi sympatický nebo ne. 
1153,-0.6875064644702282,0.21743859346904473,Unknown,Nevim nedokážu posoudit  neznám konkrétní lidi
1154,-0.23660980932144837,-0.26193464178496917,STAN,"Lidi, kteří používají hlavu, mají přehled, umějí počítat."
1155,-0.3626455317239583,-0.019164565110005593,Unknown,"jsou to lidi v pohodě, ale i snima může mít člověk rozdílné názory, ale jsou schoný vést smysluplnou politickou debatu, a nemají problém přiznat, že se spletli. Rozhodně dokažou tvrdit, že i jejich politická strana, nedělá správné kroky, a je to jenom ku neprospěchu."
1156,0.7576125965989815,-0.0931928401923312,STAN,nevim nevim nevim nevim nevim
1157,-0.42896300227755835,0.3085289866182971,ODS,"Jsou to lidé se kterými vyhledávám kontakt. Mají argumenty/hodnocení situací, se kterými se umíme vzájemně ztotožnit. Pokud však umí vést společenskou zábavu pouze na tyto témata, je konverzace v delším časovém horizontu také náročná (opět zde beru v úvahu hodnocení náhodného společenského setkání, jako je např. ples, zahradní párty u přátel atd., nikoliv politický klub a jeho diskuzní setkání)."
1158,0.5619417106814878,0.14483689444455958,ANO,"Lidé co se chtějí mít dobře, nechtějí se dřít pro pár korun a většinu své výplaty dát státu na daně a pojišťovnám. Chtějí pracovat a fungovat"
1159,0.08399736079935823,0.7713108952144482,TOP09,"Skromní, ví co chtějí, co chtějí dosáhnout, rozumí problémům, ví o co se jedná a za čím si jít."
1160,0.015391553617149153,0.777139371967729,ODS,"Střední třída, zaměstnaní, děti, společensky aktivní."
1161,0.005239735996737931,-0.4882062972395104,ANO,každý člověk volí podle sebe ale když se najde člověk který je na tom stejně jako já tak si o tom povídáme
1162,-0.25500286827823754,-0.5180170490941333,ODS,"Budou to lidé otevření, vnímaví, inteligentní, tolerantní a hledící do budoucna, hledající vzájemné souvislosti a myslící spíše na druhé a blaho celku než sami na sebe - přesto to nebudou zanícení socialisti nebo snad dokonce komunisté - jen umí vyvažovat realitu s potřebami."
1163,0.7054949071556791,0.36170719422927966,Unknown,"Nesouhlasí s EU, s politikou evropské unie, nesouhlasí se zavedením eura. Nepodporují válku na Ukrajině"
1164,-0.11404380727394488,0.06827632539896605,KDU-CSL,"Lidé, kteří mají pevný hodnotový základ, jsou konzervativně založení, prozápadní, podporují členství v EU a NATO... "
1165,0.26345241522384394,0.6173717140661172,Other,dělají politiku jako službu lidu země
1166,0.34841579119642996,-0.3425285254026837,ODS,"Lidé spoléhající především na sebe, podporu státu vyžadují pouze v případech krize. Nejsou aktivisticky zaměření. Mírně konzervativní názory a nezacházejí do extrémů. "
1167,0.5093906365155912,0.29357711098530226,Unknown,"Lidé s vlastním názorem, muj postoj není dan jako ten správný pro všechny "
1168,-0.6450866734203146,-0.020876236152369894,Pirati,"Jsou otevření názorům, nehledí na situaci pouze negativně."
1169,-0.5451648407428648,-0.4553130739188094,Unknown,"Máme velmi podobné vnímání těchto problémů, kdy se maximálně třeba lišíme názory v tom, jak přesně by se daný problém měl řešit"
1171,-0.5096268697818983,0.5561545077209794,Unknown,"Myslí na budoucnost mladých, např. dostupnější bydlení, levnější hypotéky. Podporují homosexuální páry v oblasti manželství a adopce. Zastávají názor, že žena si může se svým tělem dělat, co chce -> dovolené interrupce."
1172,0.019100346512728867,0.22757826726854097,TOP09,"Jsou to mladí lidé, kteří to vnímají úplně stejně jako já "
1174,0.5290496662625856,0.5484894285435054,Pirati,"Nezajímá je politika, většinou nechodí vilit"
1175,-0.005902555473538789,0.15817446188930304,TOP09,"Lidé, kteří vědí, že reformy nejsou příjemné, ale více než nutné, že nemůžeme podporovat lidi, kteří nepracují, lidé, kteří jsou tolerantní, chtějí chránit demokraci! "
1176,0.4311852543130734,-0.07959029973647201,Unknown," Představte si lidi, kteří vnímají politiku a společenské problémy podobně jako Vy,"
1177,-0.43013493377652473,-0.08275414264551688,STAN,"lidi kteří věří v to , že se nad slbšími nelze povyšovat , ale je jim povinnost pomoci"
1178,0.6268166343650584,-0.3108077110655668,STAN,"S nepříliš velkým zájmem o politické dění, ale s obavami o budoucí vývoj v otázkách demokracie a otevřenosti společnosti obecně. Zájem o životní prostředí, rurální oblasti, ale žijí v městských oblastech a rekreují se v rurálních."
1179,-0.48044071898981094,0.411161020433569,Unknown,"nezajímají se o politiku, je to zcela zbytečné. Pochopit politiku je dost obtížné, zvláště není-li zaměřena na blaho občanů. Neustálé hádky mezi politiky nepřinášejí pro případné voliče žádnou motivaci volit (kohokoliv)"
1180,-0.7152030874390805,0.3469003805283987,ODS,Zajimaji se o problemy a nenechaji se ovlivnit populisty a slibovaci
1181,0.2609616163995104,0.3544429626316071,STAN,"Lidé, kteří si uvědomují, že demokracie je pouze tím nejlepším ze všech špatných lidstvu známých politických systémů a zřízení. Tíhnoucí k pravicové politice, avšak uvědomující si, že v Česku chybí jakákoliv skutečně pravicová strana. Nesnášející populismus, komunismus, nacismus, fašismus a další formy extrémismu. Nesnášející jánabráchismus, klientelismus a všechny ostatní formy korupce. Skupina lidí, která si jasně uvědomuje, že človek má nejen svá práva, ale také povinnosti. A stát mu má co nejméně komplikovat život ať už nesmyslnou byrokracií, nebo třeba nefunkčním právním a justičním systémem, v němž mají zloději a násilníci větší práva a možnosti než jejich oběti. Lidé věřící v rovná práva všech lidí, ale také v jejich jasné limity, například nepřípustnosti ovlivňování světské moci náboženskými prvky a dogmaty a prosazování teze „naše země, naše pravidla a naše kultura“, kdy ti, co se nehodlají v rámci svých možností přizpůsobit a chtějí prosazovat pouze svá pravidla, tam nemají co pohledávat."
1182,-0.4811637332866749,-0.5069762808953798,ANO,Mají takzvaný selský rozum.
1183,-0.1428867589962389,-0.3762423216078455,KDU-CSL,Lidi kteří zažili komunismus a ví čeho byli schopni.
1184,0.18782093540871278,-0.7538755849400554,STAN,Nedokáži popsat. O politice se se svými přáteli nebavím.
1185,0.29986731133953853,-0.07654559653160445,Unknown,"Lidé co si dohledávají informace z různých zdrojů i staršího data. Lidé ktřeří přemýšlí nad dostupnými informacemi a neberou je tak, jak je (obzvláště média) dnes servírují. Jsou schopni si udělat vlastní názor. "
1186,0.10573772682570057,0.5627625029656067,ANO,"nemají politiku rádi protože pro nbás politici nic nedělají 
"
1187,0.34403130424151873,-0.6806210054476716,Unknown,"nevím, nevím, nevím, nevím, nevím"
1188,-0.0069179615433610534,-0.22713719332147717,ODS,"Myslím si, že takoví lidé jsou schopní se zamyslet, mimo jiné dokážou prokázat kritické myšlení. Jedná se o příjemné, pohodové lidi, kteří nechtějí ostatním škodit a mají rozumné názory."
1189,0.6565570716883548,0.11742742400559047,ODS,rozumně přemýšlející lidé
1190,0.7348839201759562,-0.3201652165291202,Pirati,"pohodáři, nekonfliktní choleryci"
1191,0.4285571702114533,0.6666209042966508,ODS,Někdo s podobnou životní zkušeností a pravděpodobně s vyšším vzděláním.
1192,-0.47554051123869806,0.5948012719054883,ODS,"vzdělaní, zajímají se o různá společenská témata, ochotni naslouchat, chápou jiné kultury"
1193,-0.7403799878511045,-0.01394812354240671,STAN,chtějí aby se měřílo ku prospěchu všem  stejně  
1194,0.4973727848823927,-0.29353823085632563,ANO,Jsou  na stejné vlně. Existuje mnoho témat hovoru. Pozitivní vibrace. Nemusím se ostýchat říct svůj názor.
1195,0.24691378465800748,0.7557401428014097,ODS,Notujeme si. Vzájemně se hecujeme a doplňujeme si informace
1196,-0.5388041594280817,0.010723253888698837,Other,Jsou nanejvýš v pohodě a nic zbytečně nehrotí
1197,0.219581659466992,0.7254616511596685,SPD,Nerozumí vůbec politice. Bohužel
1198,0.4451759366200575,-0.6049473174935989,Other,"sympatie, nevím co víc k tomu dodat.."
1199,-0.61891353033275,-0.47631030285645864,ODS,"vysokoskolsky vzdelani lide, rozumneho postaveni, majici deti, "
1200,0.7001043998017585,-0.15239164202560138,ANO,"Chytří, vnímaví, není jim lhostejné vše kolem nich."
1201,-0.010340337042169441,0.0012777417957436734,TOP09,"Většinou jsou to vysokošláci, podnikatelé, živnostníci, převážně mladší lidé. Lidi jako já myslí na budoucnost, vidí šílené výsledky zadlužení naší vlády, nenechají se ukecat pro pár tisíc teď. Jsou to lidé, kteří pracující celý život, kteří se snaží se postarat o svoji rodinu, tak aby i v budoucnu pro ně něco zbylo. Také jsou to lidé, kteří cestují, dokáží si tedy udělat obrázek, jak to v ostatních zemích funguje a že my jsme velice ""sociální"" stát i když komunisté nejsou u moci skoro 40 let. Jsou to podnikatelé, kteří mají vlastní firmy a vidí, že okolo 20% jde jenom na důchodové pojištění, které ani nemusí ten zaměstnanec nikdy vidět. Jsou to OSVČ, kteří platí skoro 30% na sociální pojištění, ale pokud náhodou onemocní, tak jim nikdo nedá nemocenskou jako v obyčejném pracovním poměru a přijdou tak o své výdělky. "
1202,-0.25435996343159845,-0.17851209192598053,ANO,Lidi kteří mají základní rozhled a nejsou spokojeni se současnou vladou
1203,-0.08790272251178759,-0.6884207930318396,Unknown,"střední třída, vzdělání s maturitou a vyšší, vycházející s příjmy"
1204,-0.7942409623878198,0.04537120323363743,KSCM,moje krevní skupina .souhlasím s ní
1205,0.5657714407312949,-0.2662583822407884,KDU-CSL,"Snaha nejen v sociálních systémech něco pozitivně změnit, podpořit rodiny s více dětmi, nepodporovat gender, nepodporovat manželství pro všechny, ale podpořit pouze manželský svazek muže a ženy, bojovat proti všem formám zla, válkám a nenávisti, korupci, nekalým obchodům, lžím, vydíráním apod. Podporovat zdravou výchovu dětí a mládeže, NE volnou výchovu a podobné nesmysly, umožnit ženám postarat se o své děti a dobrou výchovu doma a ne je nastrkat do jeslí a školek. Mít úctu k lidem a ke stáří, žáci i rodiče navrátit úctu a respekt k učitelům a vychovatelům, být např. ohleduplní za volantem a začít opět dodržovat pravidla a neobcházet zákony,..."
1206,-0.0016992040141890436,-0.6172759548878022,STAN,"Neúčastní se konverzací na téma politika ani s přáteli/rodinou, natož s cizími lidmi. Je jim jedno kdo koho volí. Naštvou se, když se jim někdo snaží vtlouc do hlavy, že tahle strana je strašně super a tahle je strašná. Žádná strana není super na sto procent a v každé se dá najít názor, s kterým člověk nějaký způsobem souhlasí."
1207,-0.3291586046884753,0.3733143877824949,ANO,"Mají podobné životní zkušenosti, hodnoty. Vnímají politická témata a jejich priority stejně jako já. Máme podobný názor na řešení situace, nebo na to jakým směrem by se měla společnost, vláda ubírat. 

Btw. u předchozí otázky, kdy se ve 2 otázkách ptáte na můj názor na lidi se kterými mám zcela odlišný názor. Ptáte ve 3. otázce, jak´vnímám ochotu takových dělat kompromisy s ostatními .... v závorce píšete, že jde o lidi se stejným názorem ??? ..... Pokud odpovím dle otázky, pak to bude zcela v rozporu co si myslím o druhé skupině lidí, se kterými nemám stejný názor."
1208,-0.23112610116431684,-0.6450007962105148,ODS,Lidé se stejným názorem a pohledem na svět.
1209,0.5766549644952239,-0.2968877010874128,ANO,Ti kteří pracují a odvádějí do systému zaslouží odpovídající péči. Ti co ne - nic
1210,-0.014599720125905892,-0.26816314310911277,STAN,"Jednalo by se o muže, ale i ženy vyššího věku, žijící ve městech, ať už bydlí na sídlišti či na okraji města. Jsou to většinou ženatí muži, kteří jsou již v důchodu, ale někteří z nich ještě chodí do práce. Občas se starají o vnoučata a jezdí s nimi na výlety, nebo je jinak zabavují. Záleží ovšem na stáří vnoučete. A hlavně podle toho, jak dědečkové, či babičky mají čas a chuť se věnovat malým dětem, ale zároveň děti musí též mít rády své prarodiče."
1211,0.3251105954491215,-0.623791420995057,Unknown,"nevím, politice neholduji"
1212,-0.5075361319893668,0.4883169753681553,ANO,"jsou znechuceni současnou politickou situací v zemi, máme vládu, která je asociální a nerozumí obyčejným lidem "
1213,0.631171528258266,0.48830896078547636,STAN,"samostatní, umějí si poradit, spokojení"
1214,-0.21841982446435398,0.14054257200654768,SPD,"Jsou to lidé-vlastenci, kteří nezaprodávají svoji vlast.Také si ji chtějí chránit pro sebe a své potomky. Vědí, že stoprocentně platí heslo""bez práce nejsou koláče"", a neobdivují se  lidem přisátým na ""státní kasu"", nicnedělkům a vejžirkům z neziskovek a nadací. Zároveň se snaží své potomky učit úctě ke všem generacím, ke svým učitelům a vážit si i přátelství,kamarádství
a nevěřit kdejakým prolhancům."
1215,0.5430922890815607,0.4194411205262595,Unknown,Většinou jsou to moji kamarádi 
1216,0.18440764695524156,0.4311576934877435,ANO,"normální obyčejní lidé, kteří pomáhají druhým a potřebným"
1217,-0.4548757442089728,-0.1858988726506356,STAN,"Jedná se o lidi, kteří si udržují rozhled "
1218,0.261575680286369,0.716490987307475,ANO,"Střední třída, snažící se zajistit rodinu - děti v nejisté době."
1219,0.2989534782479851,-0.34738139155303277,ANO,Jsou na stejné vlně jako já.
1220,0.7109188953897125,0.16589916196557464,ANO,"nevím prostě obyčejný člověk, který žije od příjmu k příjmu"
1221,-0.5278629768940722,-0.34787085070751983,Unknown,moc se nezajimaji o politiku
1222,0.5594471435902617,-0.5722665328644767,KDU-CSL,Uvh gbhvtvgvgbz z gbgvtvrvrvg
1223,0.40194569368234545,-0.6593195602537834,ANO,"Nevím,neumím na to odpovědět "
1224,-0.5736902067423315,0.3431580055865683,Unknown,"Lidé ochotní diskutovat o různých aspektech, ne zcela striktní."
1225,0.7927607136400739,0.03765060585732388,ANO,Ochotní a příjemní. Nediskutuji a spolupracují. 
1226,0.6882109755803333,0.40178292604261595,ANO,mam takovou společnost rada
1227,-0.6037482088332123,0.4472998417694866,Pirati,"Liberální člověk s dostatkem empatie, ctící hodnoty humanismu. Člověk s kritickým myšlením, důvěrou ve vědu a pokrok poznání. Ne nutně nehrdý na svou zemi, nicméně nesnižující se k primitivnímu nacionalismu a rasismu."
1228,0.2898432528309436,0.6484056186052529,KDU-CSL,"myslím si, že je to jedno jak lidí všechno vnímají"
1229,0.1627791188098679,-0.7233807997769633,SPD,"Rozuměli bychom si, a tak bych neměla potřebu se dohadovat"
1230,0.5547469509244632,-0.5319472736208511,ANO,ted me nic momentalne nenapada 
1231,0.5080130237188523,-0.08111191216037114,Unknown,"Pro rodinu, pro práci dobře finančně ohodnocenou, pro lidi co se nebojí přidat ruku k dílu když je třeba."
1232,0.4998491938181603,0.5922685861347359,TOP09,jednoduše si rozumíme politickými názory
1233,0.20453447721825327,-0.6878088799380948,ANO,"Lide se sociálním cítěním, kteří potřebují pomocí."
1234,0.36403007455999736,0.48753949665881036,Other,"O politických tématech se bavím ve skupině přátel, jsme z různých koutů republiky, jsou tam i lidé ze Slovenska, diskutujeme přes sítě i osobně se potkáváme. Diskutujeme o problémech a tématech, o jednotlivých politických představitelích, hodně probíráme zahraniční události. Máme přátele i v zahraničí, v Evropě i za mořem, a je velmi zajímavé vědět, co se děje jinde a jaké postoje zastávají. Ono totiž v důsledku nás události ve světě ovlivňují výrazně, jsme totiž malá zemička. S těmito lidmi se tolerujeme, i se v názorech také různíme. Snažíme se vzájemně si vysvětlit a ukázat, proč máme určitý názor/postoj na nějakou věc/problém/události. Prostě bych to popsala slovy, že hledáme v politice : konsensus místo konfliktu a kooperaci místo konkurence."
1235,-0.219906591797571,-0.5038788295267411,Unknown,"Normální lidé, normálně přemýšlejí, mysli na budoucnost"
1236,0.5083558818044054,0.24147661757106836,ANO,"Jsou to lidí starší nad 50 let, vědí co je práce i zábava, nic nedostali zadarmo."
1237,0.06726509031244364,-0.014640499881918836,STAN,"Řekla bych, že jsou to lidé, kteří se nenechají zahltit dezinformacemi a kteří jsou otevření více názorům a hlavně se dokáží vzájemně respektovat."
1238,-0.6229603910126612,-0.15405205319497928,Pirati,"Dbám na ochranu přírody a na co nejšetrnější zacházení s ní. Chci, aby se více braly ohledy na snižující se diverzitu různých živočichů a rostlin a začalo se o tom více jednat a také vzdělávat veřejnost. Podporuji LGBT komunitu, jelikož každý jednotlivec by měl mít právo na sebevyjádření a být tím, kým se cítí být. Chci, aby členové této komunity měli stejná práva jako ostatní. Zastávám demokracii, svobodu volby, svobodu projevu."
1239,-0.41754591158921917,-0.6699056405219703,SPD,Neschopny volit v tejto tazkej dobe
1240,-0.6427185701953462,-0.44533797368605904,Other,Snaha najit smysl politiky
1241,0.4027917889807514,-0.18563453389991064,ANO,Mají stejný názor jako já
1242,0.27186009474674655,-0.612809928312245,Unknown,Podle mého přesvědčení mají správný postoj.
1243,-0.631667987160633,0.4725084306135911,KSCM,"Zastanci minimalniho statu a regulaci. Socialni a jina pomoc jen v nouzi, ktera musi byt skutecnou nouzi. "
1244,-0.12311359951978713,0.11271387436535475,STAN,"Jsou to lidé, kteří chodí k volbám, ale v o politiku jako takovou se moc nezajímají."
1245,0.7891200570514733,0.07449389326093325,SPD,"Ti co chteji neco dosahnout, nechteji diktat EU"
1246,0.10950294613101778,0.7977817742022825,Unknown,Absolutní intolerance Fialových příznivců
1247,0.18619557316027704,0.5940683336283609,Other,"Lidí,kteří věří,že v politice se stejně nikdy nic nezmění k dobrému, žádná zásadní pozitivní změna nepřijde. Nač se tedy o politiku zajímat."
1248,0.4334589161707891,0.6332290273951214,KDU-CSL,"Pracovití a cílevědomí. Jdou si za svým cílem i za cenu vlastního pohodlí. V novinách nečtou pouze titulky. V případě vyšší finanční potřeby nejdou do banky, ale na brigádu... "
1249,-0.15378942638111542,-0.47637253710130906,Unknown,"Zajímají se o dění kolem, ověřují si informace a fakta. Jsou otevřeni jiným názorům a jsou schopni o nich komunikovat. Chybu uznají. Zajímají se o svou budoucnost i budoucnost okolí, kde žijí. Zajímají se o druhé. "
1250,-0.5849188081512745,-0.3439864231087192,Pirati,"Pravicově zaměření lidé, často z podnikatelských rodin, často poměrně dobře finančně zajištěni jak od rodičů, tak vlastními prostředky "
1251,0.24114046878141088,-0.3250589827803996,STAN,"Jsou to vzdělaní lidé, minimálně s maturitou. Všichni pracují. Jsou to buď vedoucí pracovníci, manažeři, zdravotničtí pracovníci, pracovníci ve školství, bankovnictví."
1252,0.7045363089803686,0.37642985087037406,ANO,"Klidní a trpělivý,do určité doby"
1253,-0.0822805253551778,0.732845849530058,ANO,"Zajímají se o ekonomické věci a dění ve světě. Zároveň se zajímají o automobilový průmysl a green deal v tom směru, že nesouhlasí se zákazy v těchto oblastech."
1254,-0.08761864173816873,-0.1552794228097393,Unknown,"Jsou to lidé kteří jednají zdravým selským  rozumem  ,neslibují co nemohou splnit ,neobohacují se na úkor druhých a hlavně nevycucávají stát ,tedy nás všechny."
1255,0.5732943733592719,-0.3496185962298661,Other,"obyčejní 
politickou scénu moc nesledující, ale všímající si dopadů politických rozhodnutí
volí menší zlo, protože není výběr 
"
1257,-0.6488688787332363,0.39345767655957675,STAN,Nikomu nevnucuji své názory.
1258,0.5110000450349553,0.5521960646440977,SPD,"má všeobecný přehled,získává informace z různých zdrojů,není ukvapený vzávěrech"
1259,0.47854708693540987,-0.5623194707241479,TOP09,"Jde jim o slušnou a reprezentativní vládu, která není xenofobní, homofobní a podporuje rozvoj obyvatelstva. "
1260,0.5322654807461811,0.3983082792504982,STAN,"Lidé smýšlející jako já, nejsou snadno ovlivnitelní, nepodléhají davové psychóze, nenechají se ovlivnit kultem osobnosti, nevěří populistickým stranám, nevidí svět pouze černobíle."
1261,-0.10685074666135845,0.7417958003679862,ODS,ověřují si fakta ale nenechají si lhát
1262,0.14359265694941403,-0.5466258393063814,Unknown,"Nelíbí se mi nebetyčné zadlužování našeho státu, nelíbí se mi, že se tolik přispívá Ukrajině, když se ČR neumí pořádně postarat o naše lidi. Občané z Ukrajiny by už dávno neměli mít žádná privilegia a sociální dávky. Pokud nejsou schopni začít tu pracovat a začlenit se, ať se vrátí na Ukrajinu. Nemluvě o tom, jak moc se tu zvedla kriminalita! Také se mi nelíbí sociální systém, kdy někteří občané nemusí pracovat a mají se lépe, než pracující lid! To by měl konečně někdo změnit!! "
1263,-0.6941691466678896,0.08220039455132996,Unknown,"O politiku se raději moc nezajímám, protože se nechci rozčilovat a upřímně na to nemám čas."
1264,0.04037870111003635,-0.7074100391457365,STAN,"nevím. podobné názory, zájmy"
1265,-0.2745004015817839,0.4371108940713926,ODS,"mají svůj názor a nebojí se ho sdělit
mají stejný životní styl jako já
stejné názory na politiku, politiky"
1267,0.36071501409605444,-0.014505990807493152,KDU-CSL,"Jde o lidi, kteří ví, že nejde věřit všem nesmyslným slibům jiných politických stran, které tvrdí, že by aktuální situaci zvládly lépe a pouze kritizují stávající rozhodnutí. Populistické sliby jiných stran nás neovlivňují, protože když je ve světě krize, nemůžeme si dovolit rozhazovat a dopřávat všem nadstandard. Jsou to lidi co mají rozum, a znají hranice své i státu. Vždyť dnes si všichni žijí v blahobytu a ještě si stěžují. "
1268,-0.7675375671993686,0.032295908347759424,STAN,"Vzdělaní, zajímá se o okolní dění, finančně gramotní. Nespoléhají na populistické sliby, dokáží odhadnout reálné hrozby. Doufám že ne arogantní - pouze sebevědomí."
1269,0.09834956740286488,0.5083601869037708,Unknown,"jsou to lidé zdravých názorů, sledují politické dění doma i ve světě, jsou empatičtí a přizpůsobiví, stojí nohama pevně na zemi a neradi se pouštějí do ostrých konfliktů, "
1271,-0.5096215489038486,0.3791419546618868,ODS,"Lidé zodpovědní, soběstační, schopní sami utvářet své postoje."
1272,-0.29381791782955685,-0.055522580835673886,SPD,"jsou bezva, odpovědní a nenávidí prospěcháře ve vládě, lidi kteří lžou jako tahle vláda"
1273,0.6179783630213342,0.20359004271318823,Other,"Lidé vedi lepe nez stát, jak utrácet svoje penize. Pomoc pouze nemocným, hendikepovanym nebo z jiných důvodu prace neschopným. Ji AK je každého osobní zodpovědnost postarat se o se e a svoji rodinu"
1274,0.41757124291542913,-0.5888157367961189,ANO,"nevím co bych napsala,jak bych je popsala"
1275,0.3424179950892963,-0.6799609793712769,ANO,Nevím nevím nevím  nevím 
1276,-0.5643606792531948,-0.19457784382217003,ODS,"Pro mne normální lidi, u kterých mě nepřekvapí přístup a názory."
1277,-0.6599657261013239,-0.3440296334681408,ANO,Nemohu si presne vybavit lidi o kterych mam mluvit.
1278,-0.04146462228662924,-0.22850295740289017,Unknown,Jsou to lidé z mého nejbližšího okolí - rodina a pak lidé narození cca po roce 1980
1279,0.4313686000885595,0.08696394590112065,ODS,"Lidi s pozitivním myšlením, lidé především slušní, vzdělaní, sportovně založení. Lidé, kterým záleží na budoucnosti této země a ne jen na okamžitém prospěchu"
1280,-0.2508364336428064,-0.3545011167916138,SPD,Jako sebe samého v zrcadle.
1281,0.027506461280822483,0.186523463178912,Other,"Lidé, kteří nehltají mainstream"
1282,-0.3414451349729218,0.4305229820256807,ANO,"Lidé, kteří nesouhlasí ze současnou vládou Petra Fialy. Neboť tato vláda nesplnila nic ze svých
předvolebních slibů."
1283,0.05755273891561993,0.7997997437771274,ANO,"přejí si ukončení války na ukrajině, nepodporují  zelené a rúzné neziskovky"
1284,0.29261091887886576,0.008118421079723876,ODS,Každý se má postarat sám o sebe. Politici mají pouze určovat mantinely v kterých se mají lidé pohybovat. Teprve když lidé sami nemohou tak by jim měl stát pomoci.
1285,-0.27569443521304887,0.6638243485541911,Unknown,Normální lidský názor každý je jiný 
1286,-0.22665821557469423,0.7276801155996752,Unknown,Pracující střední vrstva 
